ID	Description	setSize	enrichmentScore	NES	pvalue	p.adjust	qvalues	rank	leading_edge	core_enrichment
REACTOME_L1CAM_INTERACTIONS	REACTOME_L1CAM_INTERACTIONS	77	0.45689283183892127	2.546051423143912	1.0211033381757518e-7	8.651530101634552e-6	7.201465648186882e-6	1196	tags=39%, list=13%, signal=34%	EPHB2/SCN2A/ANK2/TUBB2A/TUBB2B/CD24/SPTBN2/TUBA1A/TUBB3/DCX/SCN3A/DPYSL2/SPTAN1/SCN3B/NRCAM/SHTN1/AP2B1/MSN/SRC/CLTC/TUBB4A/NCAN/DNM3/TUBB4B/CNTN2/FGFR1/DLG4/ALCAM/KCNQ3/DLG1
REACTOME_ACTIVATION_OF_NMDA_RECEPTORS_AND_POSTSYNAPTIC_EVENTS	REACTOME_ACTIVATION_OF_NMDA_RECEPTORS_AND_POSTSYNAPTIC_EVENTS	61	0.49310327427074196	2.594697092607102	1.1706004639649276e-7	9.091663603460937e-6	7.567829315282033e-6	1209	tags=48%, list=13%, signal=42%	ERBB4/GRIA2/TUBB2A/TUBB2B/LIN7C/GRIN2B/TUBA1A/CAMKK2/TUBB3/GIT1/MAPT/PPM1E/ADCY1/LRRC7/PRKX/GRIN1/KRAS/SRC/TUBB4A/CASK/CREB1/GRIN3A/GRIN2C/TUBB4B/CAMKK1/RASGRF2/DLG4/DLG1/GRIN2A
REACTOME_CRMPS_IN_SEMA3A_SIGNALING	REACTOME_CRMPS_IN_SEMA3A_SIGNALING	13	0.754774636456217	2.551250691692219	1.0423918198583376e-5	7.473147508522851e-4	6.220589240774048e-4	913	tags=69%, list=10%, signal=62%	CRMP1/DPYSL3/FYN/DPYSL2/PLXNA1/SEMA3A/DPYSL5/CDK5R1/GSK3B
REACTOME_ASSEMBLY_AND_CELL_SURFACE_PRESENTATION_OF_NMDA_RECEPTORS	REACTOME_ASSEMBLY_AND_CELL_SURFACE_PRESENTATION_OF_NMDA_RECEPTORS	29	0.5754519245062029	2.550184454694451	1.1336325416165766e-5	7.546753777047495e-4	6.281858520085842e-4	1553	tags=62%, list=17%, signal=52%	TUBB2A/TUBB2B/LIN7C/GRIN2B/TUBA1A/TUBB3/LRRC7/GRIN1/TUBB4A/CASK/GRIN3A/GRIN2C/TUBB4B/DLG4/DLG1/GRIN2A/TUBA1B/TUBB6
REACTOME_NCAM_SIGNALING_FOR_NEURITE_OUT_GROWTH	REACTOME_NCAM_SIGNALING_FOR_NEURITE_OUT_GROWTH	48	0.45519642777755565	2.2632807690940657	4.52626780482271e-5	0.0028123210627298435	0.002340953945371465	1146	tags=44%, list=12%, signal=39%	ST8SIA4/FYN/SPTBN2/CACNB3/SPTAN1/COL5A1/COL3A1/KRAS/SRC/COL6A3/SOS1/CACNA1H/NCAN/CREB1/COL2A1/COL4A1/COL4A5/COL6A2/CACNA1G/CNTN2/FGFR1
REACTOME_ACTIVATION_OF_AMPK_DOWNSTREAM_OF_NMDARS	REACTOME_ACTIVATION_OF_AMPK_DOWNSTREAM_OF_NMDARS	14	0.7015310418821563	2.4130587071754834	5.4381828653826546e-5	0.003167741519085396	0.002636803139333564	1553	tags=71%, list=17%, signal=59%	TUBB2A/TUBB2B/TUBA1A/CAMKK2/TUBB3/MAPT/TUBB4A/TUBB4B/TUBA1B/TUBB6
REACTOME_SEMAPHORIN_INTERACTIONS	REACTOME_SEMAPHORIN_INTERACTIONS	46	0.4496565292150515	2.2321888045781746	8.239915192822545e-5	0.004217667292068158	0.003510753099451358	1683	tags=48%, list=18%, signal=39%	PAK2/CRMP1/DPYSL3/FYN/ARHGAP35/DPYSL2/PLXNA1/SEMA3A/SEMA3E/DPYSL5/CDK5R1/HSP90AB1/MYL6/LIMK1/GSK3B/RHOA/PLXND1/MYH9/SEMA6A/PLXNA4/RHOC/TLN1
REACTOME_NEGATIVE_EPIGENETIC_REGULATION_OF_RRNA_EXPRESSION	REACTOME_NEGATIVE_EPIGENETIC_REGULATION_OF_RRNA_EXPRESSION	45	-0.5611061249086268	-2.0409953174733815	9.009536090439351e-5	0.004217667292068158	0.003510753099451358	2297	tags=51%, list=25%, signal=39%	SAP130/GTF2H5/GTF2H4/TAF1C/DNMT3B/H2BC14/UBTF/DNMT1/H4-16/GTF2H1/H4C3/TAF1A/MNAT1/H3C1/POLR2E/H3C4/H3C6/H2AX/H4C15/H4C13/H2BC7/SUDS3/ARID4B
REACTOME_CHROMOSOME_MAINTENANCE	REACTOME_CHROMOSOME_MAINTENANCE	73	-0.49840548221592196	-1.953661551687897	9.050788180403773e-5	0.004217667292068158	0.003510753099451358	1809	tags=37%, list=20%, signal=30%	TINF2/CENPM/TERF2IP/PPP6R3/CENPT/H4-16/RFC4/H4C3/DNA2/NHP2/POLR2E/RUVBL1/TERT/LIG1/RUVBL2/RTEL1/H2AX/RFC3/CENPS/H4C15/POLR2I/OIP5/H4C13/H2BC7/CENPC/STN1/CENPN
REACTOME_NEUROTRANSMITTER_RECEPTORS_AND_POSTSYNAPTIC_SIGNAL_TRANSMISSION	REACTOME_NEUROTRANSMITTER_RECEPTORS_AND_POSTSYNAPTIC_SIGNAL_TRANSMISSION	127	0.29797911558936774	1.745438294801439	8.271278797823895e-5	0.004217667292068158	0.003510753099451358	1327	tags=32%, list=14%, signal=28%	ERBB4/GRIA2/TUBB2A/TUBB2B/LIN7C/GNB3/GRIN2B/TUBA1A/CAMKK2/GNG2/TUBB3/GIT1/MAPT/PPM1E/GLRA2/ADCY1/LRRC7/PRKX/GRIN1/AP2B1/KRAS/SRC/PLCB1/TUBB4A/CASK/CREB1/GABRG2/GRIN3A/GRIN2C/GNG5/TUBB4B/GRIK3/CAMKK1/RASGRF2/GNG3/DLG4/DLG1/GRIN2A/KCNJ5/GRIK2/CACNG4
REACTOME_LONG_TERM_POTENTIATION	REACTOME_LONG_TERM_POTENTIATION	17	0.6408362580168823	2.421525588831923	1.176653812226202e-4	0.005222101680927715	0.00434683638902612	1209	tags=59%, list=13%, signal=51%	ERBB4/GRIA2/GRIN2B/LRRC7/GRIN1/SRC/GRIN2C/DLG4/DLG1/GRIN2A
REACTOME_SYNAPTIC_ADHESION_LIKE_MOLECULES	REACTOME_SYNAPTIC_ADHESION_LIKE_MOLECULES	20	0.5937357830985717	2.392143239315503	1.8607352303279964e-4	0.00788275106666224	0.006561540022735568	1209	tags=50%, list=13%, signal=44%	GRIN2B/PTPRS/GRIN1/LRFN4/PTPRD/RTN3/GRIN2C/DLG4/DLG1/GRIN2A
REACTOME_NCAM1_INTERACTIONS	REACTOME_NCAM1_INTERACTIONS	33	0.47746858225097893	2.1896959463378725	2.0600164700521683e-4	0.008347545000385308	0.006948430839489465	2509	tags=64%, list=27%, signal=46%	ST8SIA4/CACNB3/COL5A1/COL3A1/COL6A3/CACNA1H/NCAN/COL2A1/COL4A1/COL4A5/COL6A2/CACNA1G/CNTN2/CACNB1/COL4A2/GFRA2/PRNP/COL6A1/CACNA1S/ST8SIA2/CACNB4
REACTOME_RECYCLING_PATHWAY_OF_L1	REACTOME_RECYCLING_PATHWAY_OF_L1	30	0.4947853360317986	2.2013881186594406	2.97905032608688e-4	0.011568645432970717	0.00962964951897382	1027	tags=43%, list=11%, signal=39%	TUBB2A/TUBB2B/TUBA1A/TUBB3/DPYSL2/SHTN1/AP2B1/MSN/SRC/CLTC/TUBB4A/DNM3/TUBB4B
REACTOME_INTERACTION_BETWEEN_L1_AND_ANKYRINS	REACTOME_INTERACTION_BETWEEN_L1_AND_ANKYRINS	20	0.5768268103669323	2.3240175073734783	3.595081362680688e-4	0.013402463320073605	0.011156105112823863	503	tags=35%, list=5%, signal=33%	SCN2A/ANK2/SPTBN2/SCN3A/SPTAN1/SCN3B/NRCAM
REACTOME_SEMA3A_PAK_DEPENDENT_AXON_REPULSION	REACTOME_SEMA3A_PAK_DEPENDENT_AXON_REPULSION	12	0.6822845315638995	2.2432457685543743	3.940400936780553e-4	0.014124821819536443	0.011757390649422139	612	tags=50%, list=7%, signal=47%	PAK2/FYN/PLXNA1/SEMA3A/HSP90AB1/LIMK1
REACTOME_ECM_PROTEOGLYCANS	REACTOME_ECM_PROTEOGLYCANS	55	0.3861849597256021	1.9705171590781347	4.3530356677193153e-4	0.014489390151122864	0.0120608544628163	2247	tags=62%, list=24%, signal=47%	PTPRS/TNC/DCN/COL5A1/COL3A1/COL1A2/COL6A3/VCAN/NCAN/COL2A1/ITGA7/HSPG2/COL4A1/BGN/COL1A1/SPARC/COL4A5/COL6A2/APP/LAMB2/FMOD/FN1/LRP4/LUM/COL4A2/COL4A6/LAMC1/VTN/ITGA9/TGFB2/ITGB5/HAPLN1/LAMB1/COL6A1
REACTOME_COLLAGEN_BIOSYNTHESIS_AND_MODIFYING_ENZYMES	REACTOME_COLLAGEN_BIOSYNTHESIS_AND_MODIFYING_ENZYMES	60	0.3658285596429291	1.9039276614554093	4.2258726797678923e-4	0.014489390151122864	0.0120608544628163	1199	tags=38%, list=13%, signal=34%	TLL1/COL27A1/P4HA2/COL5A1/COL3A1/COL1A2/COL6A3/COL16A1/SERPINH1/COL2A1/COL4A1/PCOLCE/PPIB/COL1A1/CRTAP/P4HB/COL4A5/COL6A2/COLGALT2/COL23A1/COL25A1/COL21A1/COL12A1
REACTOME_RND1_GTPASE_CYCLE	REACTOME_RND1_GTPASE_CYCLE	27	0.5109561401074121	2.233959150276349	4.6480647481928356e-4	0.014937918432123184	0.0124342058781057	1840	tags=63%, list=20%, signal=51%	KIDINS220/CPD/ARHGAP35/PLXNA1/STMN2/CCDC88A/DSP/PIK3R2/EPHA2/RASAL2/PKP4/PIK3R1/PTPN13/UBXN11/RRAS2/WDR6/DST
REACTOME_TRANSPORT_OF_CONNEXONS_TO_THE_PLASMA_MEMBRANE	REACTOME_TRANSPORT_OF_CONNEXONS_TO_THE_PLASMA_MEMBRANE	11	0.6865109571035775	2.1775341995614172	5.182120967819449e-4	0.01609912247335909	0.013400782993975206	1553	tags=73%, list=17%, signal=61%	TUBB2A/TUBB2B/TUBA1A/TUBB3/TUBB4A/TUBB4B/TUBA1B/TUBB6
REACTOME_HIV_LIFE_CYCLE	REACTOME_HIV_LIFE_CYCLE	91	-0.4398567049893475	-1.7629979164313845	6.639950722505303e-4	0.01996269055927401	0.016616786697746723	2275	tags=43%, list=25%, signal=33%	GTF2H5/VPS37C/NUP85/NELFA/NUP35/GTF2H4/NUP188/VPS4A/CD4/GTF2A2/RNGTT/XPO1/NUP107/CHMP7/TAF4/SSRP1/GTF2H1/XRCC4/TSG101/MNAT1/POLR2E/TAF9B/XRCC5/CHMP2B/NUP210/NCBP1/PDCD6IP/CCNT1/RCC1/LIG1/VPS4B/NUP62/TAF15/NUP205/SUPT16H/POLR2I/TAF13/NUP98/TAF1
REACTOME_PROTEIN_PROTEIN_INTERACTIONS_AT_SYNAPSES	REACTOME_PROTEIN_PROTEIN_INTERACTIONS_AT_SYNAPSES	63	0.3542778432101006	1.877287804463002	7.181276454286487e-4	0.020915467673109395	0.017409870877661653	1223	tags=37%, list=13%, signal=32%	GRM1/LIN7C/GRIN2B/APBA2/DLGAP1/PTPRS/LRRC4B/GRIN1/NTRK3/NRXN2/LRFN4/NRXN1/CASK/SHANK1/PTPRD/RTN3/GRIN2C/HOMER1/SYT7/DLG4/DLG1/GRIN2A/PPFIBP2
REACTOME_AGGREPHAGY	REACTOME_AGGREPHAGY	28	0.49918419501501055	2.1814422809423357	7.619958021769945e-4	0.02152060871602906	0.01791358552486268	1686	tags=57%, list=18%, signal=47%	TUBB2A/TUBB2B/TUBA1A/DYNC1H1/TUBB3/DYNC1I1/UBB/RPS27A/TUBB4A/VIM/PCNT/TUBB4B/TUBA1B/TUBB6/PARK7/UBA52
REACTOME_N_GLYCAN_ANTENNAE_ELONGATION_IN_THE_MEDIAL_TRANS_GOLGI	REACTOME_N_GLYCAN_ANTENNAE_ELONGATION_IN_THE_MEDIAL_TRANS_GOLGI	16	0.5861848943718475	2.154964164512508	9.207516992091689e-4	0.02451830239036987	0.02040884217495211	966	tags=44%, list=10%, signal=39%	B4GALT2/MGAT5/ST8SIA3/CHST8/ST6GAL1/MGAT3/MGAT4C
REACTOME_DEPOSITION_OF_NEW_CENPA_CONTAINING_NUCLEOSOMES_AT_THE_CENTROMERE	REACTOME_DEPOSITION_OF_NEW_CENPA_CONTAINING_NUCLEOSOMES_AT_THE_CENTROMERE	30	-0.5739521688605977	-1.9299621409650642	8.96251864816445e-4	0.02451830239036987	0.02040884217495211	370	tags=43%, list=4%, signal=42%	CENPM/CENPT/H4-16/H4C3/RUVBL1/H2AX/CENPS/H4C15/OIP5/H4C13/H2BC7/CENPC/CENPN
REACTOME_POST_CHAPERONIN_TUBULIN_FOLDING_PATHWAY	REACTOME_POST_CHAPERONIN_TUBULIN_FOLDING_PATHWAY	13	0.6324811246006217	2.137880406522128	0.0010496187816886645	0.026821936738288005	0.022326369297626228	1553	tags=69%, list=17%, signal=58%	TUBB2A/TUBB2B/TUBA1A/TUBB3/TUBB4A/TUBB4B/TBCD/TUBA1B/TUBB6
REACTOME_CA2_PATHWAY	REACTOME_CA2_PATHWAY	48	0.3910324855570286	1.9442514278358167	0.001064819376949202	0.026821936738288005	0.022326369297626228	2409	tags=56%, list=26%, signal=42%	FZD3/GNB3/GNG2/LEF1/TNRC6B/KRAS/PLCB1/AGO1/GNG5/AXIN2/GNG3/TCF7L2/GNG4/GNAO1/PRKG2/NFATC1/PDE6G/PDE6B/GNB5/GNG11/WNT11/ITPR3/TNRC6A/GNGT1/GNB1/TCF7L1/AGO3
REACTOME_TELOMERE_MAINTENANCE	REACTOME_TELOMERE_MAINTENANCE	57	-0.49612815066390925	-1.8590495127603028	0.0011595049905935076	0.02843838555876708	0.023671888589125074	2029	tags=40%, list=22%, signal=32%	H2BC14/CHTF8/TINF2/TERF2IP/PPP6R3/H4-16/RFC4/H4C3/DNA2/NHP2/POLR2E/RUVBL1/TERT/LIG1/RUVBL2/RTEL1/H2AX/RFC3/H4C15/POLR2I/H4C13/H2BC7/STN1
REACTOME_NEGATIVE_REGULATORS_OF_DDX58_IFIH1_SIGNALING	REACTOME_NEGATIVE_REGULATORS_OF_DDX58_IFIH1_SIGNALING	27	-0.5860909603312126	-1.9188279520118163	0.0013697104555661546	0.0327325678099399	0.02724633213906224	1006	tags=37%, list=11%, signal=33%	IKBKE/UBA7/RNF216/NLRX1/ITCH/ISG15/HERC5/RNF125/UBE2D3/TBK1
REACTOME_EPH_EPHRIN_SIGNALING	REACTOME_EPH_EPHRIN_SIGNALING	65	0.329889396307146	1.7939958301042804	0.0015232490912433093	0.035491703825969105	0.029543015269639976	659	tags=23%, list=7%, signal=22%	EPHB2/EPHA6/KALRN/PAK2/FYN/GRIN2B/GIT1/ITSN1/MMP2/GRIN1/AP2B1/MYL6/LIMK1/SRC/CLTC
REACTOME_DDX58_IFIH1_MEDIATED_INDUCTION_OF_INTERFERON_ALPHA_BETA	REACTOME_DDX58_IFIH1_MEDIATED_INDUCTION_OF_INTERFERON_ALPHA_BETA	46	-0.5021716332314894	-1.8352665762829559	0.0015821923260878371	0.035965932875947904	0.02993775980299708	1006	tags=30%, list=11%, signal=27%	IKBKE/TKFC/UBA7/RNF216/NLRX1/ITCH/HMGB1/NFKBIB/ISG15/CHUK/HERC5/RNF125/UBE2D3/TBK1
REACTOME_TRANSLOCATION_OF_SLC2A4_GLUT4_TO_THE_PLASMA_MEMBRANE	REACTOME_TRANSLOCATION_OF_SLC2A4_GLUT4_TO_THE_PLASMA_MEMBRANE	41	0.3945305338289801	1.912146939763971	0.0016371076880283282	0.03632819917243814	0.030239307420473132	1696	tags=44%, list=18%, signal=36%	YWHAQ/TUBB2A/TUBB2B/TUBA1A/TUBB3/YWHAG/EXOC5/MYO5A/YWHAH/TUBB4A/TUBB4B/YWHAE/RAB13/KIF3A/MYH9/TUBA1B/TUBB6/VAMP2
REACTOME_TRANSCRIPTION_OF_THE_HIV_GENOME	REACTOME_TRANSCRIPTION_OF_THE_HIV_GENOME	37	-0.5357225479464061	-1.8755160544426965	0.001676169682107025	0.03633000334241273	0.030240809197377667	2275	tags=49%, list=25%, signal=37%	GTF2H5/NELFA/GTF2H4/GTF2A2/RNGTT/TAF4/SSRP1/GTF2H1/MNAT1/POLR2E/TAF9B/NCBP1/CCNT1/TAF15/SUPT16H/POLR2I/TAF13/TAF1
