ID	Description	setSize	enrichmentScore	NES	pvalue	p.adjust	qvalues	rank	leading_edge	core_enrichment
REACTOME_HCMV_LATE_EVENTS	REACTOME_HCMV_LATE_EVENTS	97	0.634526603407308	3.6858745565885567	1e-10	1.606733692506236e-9	1.3308579333960196e-9	1341	tags=55%, list=12%, signal=48%	H2BC18/H4C14/H3C15/H4C15/H2AC21/H4C2/H2BC4/H2BC6/H3C4/H2AC7/H2BC8/H2BC11/H2BC13/H2AC13/H3C10/H2BC14/H4C11/H2BC15/H2AC16/H2AC17/POM121/H3C7/H2AC20/H4C1/H2AC6/H3C11/H3C8/H4C3/H2BC7/H4C12/H2AC11/HNRNPK/H4C4/H4C5/POM121C/H2AC8/H2BU1/H3C1/H4C8/H2BC5/H2BC3/H2AC14/NUP214/MVB12B/H3C6/H3C12/H4C6/H2BC17/H2BC10/H2AC12/H2BC21/H4C9/H2AC4
REACTOME_AMYLOID_FIBER_FORMATION	REACTOME_AMYLOID_FIBER_FORMATION	81	0.6599738394399762	3.674022593184452	1e-10	1.606733692506236e-9	1.3308579333960196e-9	2071	tags=72%, list=19%, signal=59%	H4C14/H3C15/H4C15/SNCAIP/H4C2/H2BC4/H2BC6/H3C4/H2AC7/H2BC8/H2BC11/H2BC13/H3C10/H2BC14/H4C11/H2BC15/H3C7/H2AC20/H4C1/H2AC6/H3C11/H3C8/H4C3/H2BC7/H4C12/RPS27A/H4C4/H4C5/H2AC8/H2BU1/H3C1/H2AX/H4C8/H2BC5/H2BC3/APOE/H2AC14/H3C6/H3C12/H4C6/H2BC17/FURIN/H2BC10/H2AZ1/H2BC21/H4C9/H2AC4/HSPG2/APP/UBB/TTR/B2M/H2BC9/H2BC12/GGA3/H3-3A/H3C13/GGA1
REACTOME_RHO_GTPASES_ACTIVATE_PKNS	REACTOME_RHO_GTPASES_ACTIVATE_PKNS	76	0.6667415180756019	3.669093773027534	1e-10	1.606733692506236e-9	1.3308579333960196e-9	1434	tags=64%, list=13%, signal=56%	H4C14/H3C15/H4C15/H4C2/H2BC4/H2BC6/H3C4/H2AC7/H2BC8/H2BC11/H2BC13/H3C10/H2BC14/H4C11/H2BC15/MYH9/H3C7/H2AC20/H4C1/H2AC6/H3C11/H3C8/H4C3/H2BC7/H4C12/H4C4/H4C5/YWHAZ/H2AC8/MYL6/PKN1/H2BU1/H3C1/H2AX/H4C8/H2BC5/H2BC3/H2AC14/H3C6/H3C12/H4C6/H2BC17/H2BC10/H2AZ1/H2BC21/H4C9/H2AC4/RHOA/PPP1CB
REACTOME_MEIOTIC_SYNAPSIS	REACTOME_MEIOTIC_SYNAPSIS	56	0.7149011904972808	3.6580201768997713	1e-10	1.606733692506236e-9	1.3308579333960196e-9	1452	tags=70%, list=13%, signal=61%	H4C14/H4C15/LMNA/H4C2/H2BC4/H2BC6/H2AC7/H2BC8/H2BC11/H2BC13/H2BC14/H4C11/H2BC15/SYNE2/DIDO1/H2AC20/H4C1/H2AC6/H4C3/H2BC7/H4C12/H4C4/H4C5/H2AC8/SYNE1/H2BU1/H2AX/H4C8/H2BC5/H2BC3/H2AC14/H4C6/H2BC17/H2BC10/H2AZ1/H2BC21/H4C9/H2AC4/RAD21
REACTOME_SENESCENCE_ASSOCIATED_SECRETORY_PHENOTYPE_SASP	REACTOME_SENESCENCE_ASSOCIATED_SECRETORY_PHENOTYPE_SASP	93	0.6347165657647915	3.6536456142339953	1e-10	1.606733692506236e-9	1.3308579333960196e-9	1341	tags=54%, list=12%, signal=48%	H4C14/H3C15/H4C15/H4C2/H2BC4/H2BC6/H3C4/H2AC7/H2BC8/H2BC11/H2BC13/H3C10/H2BC14/H4C11/H2BC15/EHMT2/ANAPC2/H3C7/EHMT1/H2AC20/H4C1/H2AC6/H3C11/H3C8/H4C3/H2BC7/H4C12/FZR1/RPS27A/H4C4/H4C5/H2AC8/H2BU1/H3C1/H2AX/UBE2S/H4C8/H2BC5/H2BC3/H2AC14/STAT3/H3C6/H3C12/H4C6/H2BC17/H2BC10/H2AZ1/H2BC21/H4C9/H2AC4
REACTOME_MEIOTIC_RECOMBINATION	REACTOME_MEIOTIC_RECOMBINATION	70	0.674606506079848	3.633309835026321	1e-10	1.606733692506236e-9	1.3308579333960196e-9	1341	tags=61%, list=12%, signal=54%	H4C14/H3C15/H4C15/H4C2/H2BC4/H2BC6/H3C4/H2AC7/H2BC8/H2BC11/H2BC13/H3C10/H2BC14/H4C11/H2BC15/H3C7/H2AC20/H4C1/H2AC6/H3C11/H3C8/H4C3/H2BC7/H4C12/H4C4/H4C5/H2AC8/H2BU1/H3C1/H2AX/H4C8/H2BC5/H2BC3/H2AC14/H3C6/H3C12/H4C6/H2BC17/H2BC10/H2AZ1/H2BC21/H4C9/H2AC4
REACTOME_HCMV_INFECTION	REACTOME_HCMV_INFECTION	131	0.5815746839086744	3.5801738211668512	1e-10	1.606733692506236e-9	1.3308579333960196e-9	1341	tags=47%, list=12%, signal=41%	H2BC18/H4C14/H3C15/H4C15/H2AC21/TUBB2A/TUBB2B/H4C2/H2BC4/H2BC6/H3C4/H2AC7/H2BC8/H2BC11/H2BC13/H2AC13/H3C10/H2BC14/H4C11/H2BC15/H2AC16/H2AC17/POM121/DYNC1I1/DYNC1H1/TUBB3/H3C7/H2AC20/H4C1/H2AC6/H3C11/H3C8/H4C3/H2BC7/H4C12/H2AC11/HNRNPK/NCOR2/H4C4/H4C5/POM121C/H2AC8/TUBA1B/PML/H2BU1/H3C1/H4C8/H2BC5/H2BC3/H2AC14/NUP214/MVB12B/H3C6/H3C12/H4C6/H2BC17/H2BC10/H2AC12/H2BC21/H4C9/H2AC4
REACTOME_RNA_POLYMERASE_I_PROMOTER_ESCAPE	REACTOME_RNA_POLYMERASE_I_PROMOTER_ESCAPE	76	0.649855192185601	3.576167936713722	1e-10	1.606733692506236e-9	1.3308579333960196e-9	1341	tags=61%, list=12%, signal=54%	H4C14/H3C15/H4C15/H4C2/H2BC4/H2BC6/H3C4/H2AC7/H2BC8/H2BC11/H2BC13/H3C10/H2BC14/H4C11/H2BC15/UBTF/H3C7/H2AC20/H4C1/H2AC6/H3C11/H3C8/H4C3/H2BC7/H4C12/H4C4/H4C5/CBX3/H2AC8/H2BU1/H3C1/H2AX/H4C8/H2BC5/H2BC3/H2AC14/H3C6/H3C12/H4C6/H2BC17/H2BC10/TAF1C/H2AZ1/H2BC21/H4C9/H2AC4
REACTOME_MEIOSIS	REACTOME_MEIOSIS	87	0.6237831575225609	3.542286939202767	1e-10	1.606733692506236e-9	1.3308579333960196e-9	1341	tags=54%, list=12%, signal=48%	H4C14/H3C15/H4C15/LMNA/H4C2/H2BC4/H2BC6/H3C4/H2AC7/H2BC8/H2BC11/H2BC13/H3C10/H2BC14/H4C11/H2BC15/SYNE2/DIDO1/H3C7/H2AC20/H4C1/H2AC6/H3C11/H3C8/H4C3/H2BC7/H4C12/H4C4/H4C5/H2AC8/SYNE1/H2BU1/H3C1/H2AX/H4C8/H2BC5/H2BC3/H2AC14/H3C6/H3C12/H4C6/H2BC17/H2BC10/H2AZ1/H2BC21/H4C9/H2AC4
REACTOME_TRANSCRIPTIONAL_REGULATION_OF_GRANULOPOIESIS	REACTOME_TRANSCRIPTIONAL_REGULATION_OF_GRANULOPOIESIS	75	0.6438023360186994	3.5267040939321697	1e-10	1.606733692506236e-9	1.3308579333960196e-9	1341	tags=63%, list=12%, signal=55%	H4C14/H3C15/H4C15/H4C2/H2BC4/H2BC6/H3C4/H2AC7/H2BC8/H2BC11/H2BC13/H3C10/H2BC14/H4C11/H2BC15/KMT2A/H3C7/H2AC20/H4C1/H2AC6/H3C11/H3C8/H4C3/H2BC7/H4C12/H4C4/H4C5/H2AC8/PML/H2BU1/H3C1/H2AX/H4C8/H2BC5/H2BC3/H2AC14/STAT3/H3C6/H3C12/H4C6/H2BC17/H2BC10/EP300/H2AZ1/H2BC21/H4C9/H2AC4
